molecule_chembl_id,smiles,standard_type,standard_value,standard_units,assay_chembl_id,target_chembl_id,pIC50
CHEMBL316485,CN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,IC50,2098.94,nM,CHEMBL684976,CHEMBL262,5.677999975920387
CHEMBL318208,Cn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,IC50,399.94,nM,CHEMBL684976,CHEMBL262,6.3980051577306245
CHEMBL430574,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,IC50,619.44,nM,CHEMBL684976,CHEMBL262,6.208000753744525
CHEMBL317964,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,130.02,nM,CHEMBL684976,CHEMBL262,6.885989838296538
CHEMBL120030,CC(=O)OCN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,IC50,500.03,nM,CHEMBL684976,CHEMBL262,6.301003938776766
CHEMBL331722,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2cccnc2N1,IC50,500034.53,nM,CHEMBL684976,CHEMBL262,3.30100000432265
CHEMBL331120,CSC1=Nc2ccccc2-c2c(c3cc([N+](=O)[O-])ccc3n2C)C1,IC50,1000000.0,nM,CHEMBL684976,CHEMBL262,3.0
CHEMBL95477,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cccc(O)c2N1,IC50,4295.36,nM,CHEMBL684976,CHEMBL262,5.367000431492456
CHEMBL545053,Cl.NCCCCOc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(Br)cc12,IC50,29.99,nM,CHEMBL684976,CHEMBL262,7.5230235342404725
CHEMBL97844,CCN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,IC50,23988.33,nM,CHEMBL684976,CHEMBL262,4.619999985338959
CHEMBL121958,COC(=O)/C=C/c1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,IC50,349.95,nM,CHEMBL684976,CHEMBL262,6.455994002150566
CHEMBL325403,COc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,IC50,21.98,nM,CHEMBL684976,CHEMBL262,7.657972311912528
CHEMBL98360,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(Br)ccc2N1,IC50,799.83,nM,CHEMBL684976,CHEMBL262,6.097002310392405
CHEMBL98554,O=C1Cc2c([nH]c3cc(Br)ccc23)-c2ccccc2N1,IC50,139.96,nM,CHEMBL686300,CHEMBL262,6.853996066189131
CHEMBL332678,CC(=O)OCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,IC50,74.99,nM,CHEMBL684976,CHEMBL262,7.124996646399959
CHEMBL121957,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(I)ccc2N1,IC50,2197.86,nM,CHEMBL684976,CHEMBL262,5.6579999748624346
CHEMBL99037,O=C1Cc2c([nH]c3ccc(F)cc23)-c2ccccc2N1,IC50,79.98,nM,CHEMBL684976,CHEMBL262,7.097018600202497
CHEMBL328194,COc1cc2c(cc1OC)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,IC50,74.99,nM,CHEMBL684976,CHEMBL262,7.124996646399959
CHEMBL324064,C=C(C)n1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,IC50,3999.45,nM,CHEMBL684976,CHEMBL262,5.397999728269116
CHEMBL98153,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1,IC50,23.99,nM,CHEMBL686300,CHEMBL262,7.619969752032169
CHEMBL319373,COc1cc2c(cc1OC)-c1[nH]c3ccc(Br)cc3c1CC(=O)N2,IC50,100.0,nM,CHEMBL684976,CHEMBL262,7.0
CHEMBL116545,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc([N+](=O)[O-])cc12,IC50,69.98,nM,CHEMBL684976,CHEMBL262,7.155026061853112
CHEMBL331000,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccc(O)cc2N1,IC50,17.99,nM,CHEMBL684976,CHEMBL262,7.744968836654449
CHEMBL318471,O=C1Cc2c([nH]c3c(Cl)cccc23)-c2ccccc2N1,IC50,199.99,nM,CHEMBL686300,CHEMBL262,6.698991719603
CHEMBL331190,COc1cc2c(cc1OC)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,IC50,13.0,nM,CHEMBL684976,CHEMBL262,7.886056647693163
CHEMBL334084,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C(F)(F)F)cc12,IC50,239.88,nM,CHEMBL684976,CHEMBL262,6.620005959834258
CHEMBL121492,N#CCCc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,IC50,33.04,nM,CHEMBL684976,CHEMBL262,7.4809599613516555
CHEMBL329063,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(O)c(O)cc2N1,IC50,119.95,nM,CHEMBL684976,CHEMBL262,6.9209997476961505
CHEMBL316940,O=C1Cc2c([nH]c3ccccc23)-c2cc(Br)ccc2N1,IC50,199.99,nM,CHEMBL686300,CHEMBL262,6.698991719603
CHEMBL431634,COc1cc2c(cc1OC)-c1[nH]c3ccccc3c1CC(=O)N2,IC50,899.5,nM,CHEMBL684976,CHEMBL262,6.04599883231843
CHEMBL99803,O=C1Cc2c(n(CCO)c3ccc(Br)cc23)-c2ccccc2N1,IC50,299.92,nM,CHEMBL684976,CHEMBL262,6.522994572586506
CHEMBL116832,O=C1Cc2c([nH]c3ccccc23)-c2cc(I)ccc2N1,IC50,250.03,nM,CHEMBL684976,CHEMBL262,6.602007879116804
CHEMBL120355,Nc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,11994.99,nM,CHEMBL684976,CHEMBL262,4.9210001097592295
CHEMBL331783,O=C1Cc2c([nH]c3ncccc23)-c2ccccc2N1,IC50,5495.41,nM,CHEMBL684976,CHEMBL262,5.259999900311453
CHEMBL334031,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2sccc2N1,IC50,399.94,nM,CHEMBL684976,CHEMBL262,6.3980051577306245
CHEMBL100309,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(Br)ccc2N1,IC50,1999.86,nM,CHEMBL684976,CHEMBL262,5.699000406013823
CHEMBL317150,CCc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,IC50,699.84,nM,CHEMBL684976,CHEMBL262,6.155001238642457
CHEMBL120941,NCC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,41020.41,nM,CHEMBL684976,CHEMBL262,4.387000003162004
CHEMBL120078,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cccnc2N1,IC50,5296.63,nM,CHEMBL684976,CHEMBL262,5.276000363966554
CHEMBL329505,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1,IC50,29.99,nM,CHEMBL684976,CHEMBL262,7.5230235342404725
CHEMBL316512,O=C1Cc2c([nH]c3cc(Cl)cc(Cl)c23)-c2ccccc2N1,IC50,5000.35,nM,CHEMBL684976,CHEMBL262,5.300999596114219
CHEMBL331502,SC1=Nc2ccccc2-c2cc(-c3ccccn3)cc(-c3cccs3)c2C1,IC50,349945.17,nM,CHEMBL684976,CHEMBL262,3.455999996312085
CHEMBL333894,CC(=O)Cc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,IC50,89.95,nM,CHEMBL684976,CHEMBL262,7.04599883231843
CHEMBL50894,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,IC50,3.999,nM,CHEMBL684360,CHEMBL262,8.398048595866479
CHEMBL318911,O=C1Cc2c([nH]c3c(Br)cccc23)-c2ccccc2N1,IC50,599.79,nM,CHEMBL684976,CHEMBL262,6.2220007792917675
CHEMBL317562,CC(C)(C)OC(=O)N1C(=O)Cc2c(n(C(=O)OC(C)(C)C)c3ccc(Br)cc23)-c2ccccc21,IC50,639734.84,nM,CHEMBL684976,CHEMBL262,3.1939999969333215
CHEMBL299756,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,10.0,nM,CHEMBL684976,CHEMBL262,8.0
CHEMBL98501,Cc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,IC50,500.03,nM,CHEMBL684976,CHEMBL262,6.301003938776766
CHEMBL52551,SC1=Nc2ccccc2-c2[nH]c3ccc(Br)cc3c2C1,IC50,1999.86,nM,CHEMBL684976,CHEMBL262,5.699000406013823
CHEMBL328164,CSC1=Nc2ccccc2-c2[nH]c3ccc(Br)cc3c2C1,IC50,1199.5,nM,CHEMBL684976,CHEMBL262,5.9209997476961505
CHEMBL323657,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2sccc2N1,IC50,119.95,nM,CHEMBL684976,CHEMBL262,6.9209997476961505
CHEMBL296586,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,IC50,23.01,nM,CHEMBL686300,CHEMBL262,7.638083381331357
CHEMBL95827,COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,2197.86,nM,CHEMBL684976,CHEMBL262,5.6579999748624346
CHEMBL99423,COc1cccc2c1NC(=O)Cc1c-2[nH]c2ccccc12,IC50,139958.73,nM,CHEMBL684976,CHEMBL262,3.8540000070043243
CHEMBL333006,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2cc(Br)ccc2N1,IC50,199.99,nM,CHEMBL684976,CHEMBL262,6.698991719603
CHEMBL332359,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C#N)cc12,IC50,130.02,nM,CHEMBL684976,CHEMBL262,6.885989838296538
CHEMBL120497,O=[N+]([O-])c1ccc2[nH]c3c(c2c1)CC(S)=Nc1ccccc1-3,IC50,599.79,nM,CHEMBL684976,CHEMBL262,6.2220007792917675
CHEMBL100312,CC(C)(C)OC(=O)n1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,IC50,2301.44,nM,CHEMBL684976,CHEMBL262,5.638000342954921
CHEMBL419054,N#C/C=C/c1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,IC50,399.94,nM,CHEMBL684976,CHEMBL262,6.3980051577306245
CHEMBL333066,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(I)ccc2N1,IC50,4197.59,nM,CHEMBL684976,CHEMBL262,5.3769999834366455
CHEMBL325654,COc1cc2c(cc1OC)-c1[nH]c3ccc(C#N)cc3c1CC(=O)N2,IC50,17.99,nM,CHEMBL684976,CHEMBL262,7.744968836654449
CHEMBL119989,CC(=O)/C=C/c1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,IC50,1399.59,nM,CHEMBL684976,CHEMBL262,5.853999169190227
CHEMBL331759,Brc1ccc2[nH]c3c(c2c1)CCCc1ccccc1-3,IC50,179887.09,nM,CHEMBL684976,CHEMBL262,3.745000003652485
CHEMBL119932,N#Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CC(=O)N2,IC50,1300.17,nM,CHEMBL684976,CHEMBL262,5.88599985905086
CHEMBL119963,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2sccc2N1,IC50,34.99,nM,CHEMBL684976,CHEMBL262,7.4560560575170935
CHEMBL328627,CCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,IC50,1499.68,nM,CHEMBL684976,CHEMBL262,5.824001400317809
CHEMBL330398,COc1cccc2c1NC(=O)Cc1c-2[nH]c2ccc(Br)cc12,IC50,15995.58,nM,CHEMBL684976,CHEMBL262,4.796000007769141
CHEMBL118406,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,IC50,1300.17,nM,CHEMBL684976,CHEMBL262,5.88599985905086
CHEMBL120664,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(C#CC3(O)CCCCC3)ccc2N1,IC50,1999.86,nM,CHEMBL684976,CHEMBL262,5.699000406013823
CHEMBL118162,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,IC50,330.37,nM,CHEMBL684976,CHEMBL262,6.480999396660359
CHEMBL307152,Cn1ccc2ccc3c4[nH]c5c(CCCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,IC50,20000.0,nM,CHEMBL685258,CHEMBL262,4.698970004336019
CHEMBL26616,CCn1c(=S)n(C)s/c1=N\c1cccnc1,IC50,10000.0,nM,CHEMBL684978,CHEMBL262,5.0
CHEMBL337300,O=Nc1c(-c2c(O)[nH]c3ccc(I)cc23)[nH]c2ccccc12,IC50,9.0,nM,CHEMBL686320,CHEMBL262,8.045757490560675
CHEMBL24537,Cn1sc(=O)n(-c2ccc(Cl)cc2)c1=O,IC50,4000.0,nM,CHEMBL684978,CHEMBL262,5.3979400086720375
CHEMBL26101,CCn1sc(=O)n(CC)c1=S,IC50,20000.0,nM,CHEMBL684978,CHEMBL262,4.698970004336019
CHEMBL24311,CCn1sc(=O)n(Cc2ccccc2)c1=S,IC50,6000.0,nM,CHEMBL684978,CHEMBL262,5.221848749616356
CHEMBL24753,Cc1ccc(-n2c(=O)sn(C)c2=O)cc1,IC50,5000.0,nM,CHEMBL684978,CHEMBL262,5.301029995663981
CHEMBL284125,CCn1sc(=N)n(-c2ccccc2)c1=O,IC50,65000.0,nM,CHEMBL684978,CHEMBL262,4.187086643357144
CHEMBL26218,CCn1c(=O)sn(C)c1=O,IC50,5000.0,nM,CHEMBL684978,CHEMBL262,5.301029995663981
CHEMBL24721,Cn1sc(=O)n(-c2ccc(Br)cc2)c1=O,IC50,3000.0,nM,CHEMBL684978,CHEMBL262,5.522878745280337
CHEMBL24338,O=c1sn(Cc2ccccc2)c(=S)n1Cc1ccccc1,IC50,10000.0,nM,CHEMBL684978,CHEMBL262,5.0
CHEMBL361708,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,IC50,10.0,nM,CHEMBL686320,CHEMBL262,8.0
CHEMBL286009,CCCn1sc(=O)n(CC)c1=O,IC50,10000.0,nM,CHEMBL684978,CHEMBL262,5.0
CHEMBL336961,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1,IC50,18.0,nM,CHEMBL686320,CHEMBL262,7.7447274948966935
CHEMBL26000,CCOC(=O)/N=c1\sn(C(=O)OCC)c(=S)n1-c1ccccc1,IC50,100000.0,nM,CHEMBL684978,CHEMBL262,4.0
CHEMBL26551,CCn1c(=O)sn(C(C)C)c1=O,IC50,35000.0,nM,CHEMBL684978,CHEMBL262,4.455931955649724
CHEMBL24693,CCn1c(=O)sn(C2CCCCC2)c1=O,IC50,10000.0,nM,CHEMBL684978,CHEMBL262,5.0
CHEMBL23840,Cn1sc(=O)n(-c2ccccc2Br)c1=O,IC50,6000.0,nM,CHEMBL684978,CHEMBL262,5.221848749616356
CHEMBL25820,Cn1sc(=O)n(-c2ccc(F)cc2)c1=O,IC50,4000.0,nM,CHEMBL684978,CHEMBL262,5.3979400086720375
CHEMBL417835,Cn1sc(=O)n(-c2ccc(C(F)(F)F)cc2)c1=O,IC50,6000.0,nM,CHEMBL684978,CHEMBL262,5.221848749616356
CHEMBL26274,Cn1sc(=O)n(-c2cccc3ccccc23)c1=O,IC50,3000.0,nM,CHEMBL684978,CHEMBL262,5.522878745280337
CHEMBL24073,O=c1sn(-c2ccccc2)c(=S)n1-c1ccccc1,IC50,8000.0,nM,CHEMBL684978,CHEMBL262,5.096910013008056
CHEMBL25927,CCNC(=O)/N=c1\sn(CC)c(=O)n1-c1ccccc1,IC50,75000.0,nM,CHEMBL684978,CHEMBL262,4.1249387366083
CHEMBL24773,CCCCn1c(=O)sn(CC)c1=O,IC50,70000.0,nM,CHEMBL684978,CHEMBL262,4.154901959985743
CHEMBL287864,Cn1sc(=O)n(-c2ccccc2)c1=O,IC50,2000.0,nM,CHEMBL684978,CHEMBL262,5.698970004336019
CHEMBL284861,Cn1sc(=O)n(Cc2ccccc2)c1=O,IC50,2000.0,nM,CHEMBL684978,CHEMBL262,5.698970004336019
CHEMBL24494,Cn1sc(=O)n(-c2cccc(Br)c2)c1=O,IC50,4000.0,nM,CHEMBL684978,CHEMBL262,5.3979400086720375
CHEMBL284365,O=c1sn(Cc2ccccc2)c(=O)n1Cc1ccccc1,IC50,10000.0,nM,CHEMBL684978,CHEMBL262,5.0
CHEMBL25829,CCn1sc(=O)n(CC)c1=O,IC50,25000.0,nM,CHEMBL684978,CHEMBL262,4.6020599913279625
CHEMBL26241,CCn1sc(=O)n(Cc2ccccc2)c1=O,IC50,7000.0,nM,CHEMBL684978,CHEMBL262,5.154901959985743
CHEMBL134501,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cccnc2N1,IC50,6000.0,nM,CHEMBL686320,CHEMBL262,5.221848749616356
CHEMBL26515,COc1ccc(-n2c(=O)sn(C)c2=O)cc1,IC50,2000.0,nM,CHEMBL684978,CHEMBL262,5.698970004336019
CHEMBL24167,Cn1sc(=O)n(C2CCCCC2)c1=O,IC50,100000.0,nM,CHEMBL684978,CHEMBL262,4.0
CHEMBL115220,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,IC50,10000.0,nM,CHEMBL685259,CHEMBL262,5.0
CHEMBL105620,CN1CCOCCOCCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,IC50,8.0,nM,CHEMBL686322,CHEMBL262,8.096910013008056
CHEMBL103506,CCN1CCOCCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,IC50,4.0,nM,CHEMBL686322,CHEMBL262,8.397940008672037
CHEMBL106384,CN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1,IC50,33.0,nM,CHEMBL686322,CHEMBL262,7.481486060122112
CHEMBL103421,CCN1CCOCCN(CC)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,IC50,31.0,nM,CHEMBL686322,CHEMBL262,7.508638306165727
CHEMBL321315,CN1CCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCCOCC1,IC50,4.0,nM,CHEMBL686322,CHEMBL262,8.397940008672037
CHEMBL102714,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,IC50,7.0,nM,CHEMBL686322,CHEMBL262,8.154901959985743
CHEMBL103055,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,IC50,25.0,nM,CHEMBL686322,CHEMBL262,7.6020599913279625
CHEMBL321529,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCN(CCO)CCOCCn1cc2c2ccccc21,IC50,40.0,nM,CHEMBL686322,CHEMBL262,7.3979400086720375
CHEMBL105477,CN1CCOCCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,IC50,6.0,nM,CHEMBL686322,CHEMBL262,8.221848749616356
CHEMBL106061,CN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,IC50,71.0,nM,CHEMBL686322,CHEMBL262,7.1487416512809245
CHEMBL319265,CN1CCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,IC50,110.0,nM,CHEMBL686322,CHEMBL262,6.958607314841775
CHEMBL103628,CN1CCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1,IC50,43.0,nM,CHEMBL686322,CHEMBL262,7.366531544420414
CHEMBL342402,O=C(CCl)c1cc(Cl)c(Cl)s1,IC50,2500.0,nM,CHEMBL686303,CHEMBL262,5.6020599913279625
CHEMBL344719,Cc1cc(C(=O)CCl)c(C)s1,IC50,100000.0,nM,CHEMBL686303,CHEMBL262,4.0
CHEMBL142826,O=C(CBr)c1ccc(Br)cc1,IC50,500.0,nM,CHEMBL686303,CHEMBL262,6.301029995663981
CHEMBL143743,Cc1sc(C(=O)CCl)cc1C(=O)CCl,IC50,5000.0,nM,CHEMBL686303,CHEMBL262,5.301029995663981
CHEMBL140045,O=C(CCl)c1ccc(Cl)s1,IC50,10000.0,nM,CHEMBL686303,CHEMBL262,5.0
CHEMBL106072,O=C(CBr)c1ccc([N+](=O)[O-])cc1,IC50,2000.0,nM,CHEMBL686303,CHEMBL262,5.698970004336019
CHEMBL423377,Cc1csc(C(=O)CCl)c1,IC50,100000.0,nM,CHEMBL686303,CHEMBL262,4.0
CHEMBL332575,O=C1NC(=O)c2c1c1c3ccccc3ccc1c1[nH]c3ccccc3c21,IC50,4380.0,nM,CHEMBL686318,CHEMBL262,5.3585258894959
CHEMBL103009,COc1ccc(C(=O)CBr)cc1,IC50,1000.0,nM,CHEMBL686303,CHEMBL262,6.0
CHEMBL143273,O=C(CCl)c1c(Br)sc(Cl)c1Cl,IC50,2000.0,nM,CHEMBL686303,CHEMBL262,5.698970004336019
CHEMBL102953,O=C(CBr)c1ccccc1,IC50,5000.0,nM,CHEMBL686303,CHEMBL262,5.301029995663981
CHEMBL341572,O=C(CCl)c1c(Br)sc(Br)c1Br,IC50,1000.0,nM,CHEMBL686303,CHEMBL262,6.0
CHEMBL341655,CC(=O)c1csc(C(=O)CCl)c1,IC50,8000.0,nM,CHEMBL686303,CHEMBL262,5.096910013008056
CHEMBL143419,Cc1c(C(=O)CCl)csc1C(=O)CCl,IC50,5000.0,nM,CHEMBL686303,CHEMBL262,5.301029995663981
CHEMBL143525,CC(=O)c1ccc(C(=O)CCl)s1,IC50,50000.0,nM,CHEMBL686303,CHEMBL262,4.301029995663981
CHEMBL143090,O=C(CCl)c1ccc(Cl)cc1,IC50,2500.0,nM,CHEMBL686303,CHEMBL262,5.6020599913279625
CHEMBL142415,Cc1ccc(C(=O)CCl)s1,IC50,100000.0,nM,CHEMBL686303,CHEMBL262,4.0
CHEMBL335357,O=C(CCl)c1cc(Br)cs1,IC50,3000.0,nM,CHEMBL686303,CHEMBL262,5.522878745280337
CHEMBL357136,O=C(CCl)c1scc(Br)c1Br,IC50,500.0,nM,CHEMBL686303,CHEMBL262,6.301029995663981
CHEMBL142824,Cc1ccc(C(=O)CBr)cc1,IC50,2500.0,nM,CHEMBL686303,CHEMBL262,5.6020599913279625
CHEMBL142711,O=C(CCl)c1cc(Br)c(Br)s1,IC50,1000.0,nM,CHEMBL686303,CHEMBL262,6.0
CHEMBL359135,O=C(CCl)c1cccs1,IC50,50000.0,nM,CHEMBL686303,CHEMBL262,4.301029995663981
CHEMBL142327,Cc1ccsc1C(=O)CCl,IC50,75000.0,nM,CHEMBL686303,CHEMBL262,4.1249387366083
CHEMBL141190,O=C(CCl)c1csc(C(=O)CCl)c1,IC50,1500.0,nM,CHEMBL686303,CHEMBL262,5.823908740944319
CHEMBL413032,O=C(CBr)c1ccc(-c2ccccc2)cc1,IC50,2500.0,nM,CHEMBL686303,CHEMBL262,5.6020599913279625
CHEMBL356459,O=C(CCl)c1cc(Cl)sc1Cl,IC50,5000.0,nM,CHEMBL686303,CHEMBL262,5.301029995663981
CHEMBL140061,O=C(CBr)c1ccc(Cl)cc1,IC50,1000.0,nM,CHEMBL686303,CHEMBL262,6.0
CHEMBL343821,O=C(CCl)c1cscc1Cl,IC50,25000.0,nM,CHEMBL686303,CHEMBL262,4.6020599913279625
CHEMBL142764,O=C(CCl)c1ccc(Br)s1,IC50,10000.0,nM,CHEMBL686303,CHEMBL262,5.0
CHEMBL105712,O=C(CCl)c1ccccc1,IC50,50000.0,nM,CHEMBL686303,CHEMBL262,4.301029995663981
CHEMBL132223,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCn1cc2c2cccnc21,IC50,620.0,nM,CHEMBL684979,CHEMBL262,6.2076083105017466
CHEMBL340935,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2cccnc21,IC50,17.0,nM,CHEMBL684979,CHEMBL262,7.769551078621726
CHEMBL340776,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCn1cc2c2cccnc21,IC50,34.0,nM,CHEMBL684979,CHEMBL262,7.468521082957745
CHEMBL340259,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21,IC50,220.0,nM,CHEMBL684979,CHEMBL262,6.657577319177793
CHEMBL131254,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCOCCn1cc2c2cccnc21,IC50,403.0,nM,CHEMBL684979,CHEMBL262,6.394694953858891
CHEMBL130774,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCOCCOCCn1cc2c2ccccc21,IC50,51.0,nM,CHEMBL684979,CHEMBL262,7.292429823902063
CHEMBL336179,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCOCCn1cc2c2ccccc21,IC50,26.0,nM,CHEMBL684979,CHEMBL262,7.585026652029182
CHEMBL334555,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCn1cc2c2cccnc21,IC50,138.0,nM,CHEMBL684979,CHEMBL262,6.860120913598763
CHEMBL337642,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCn1cc2c2cccnc21,IC50,48.0,nM,CHEMBL684979,CHEMBL262,7.318758762624412
CHEMBL131035,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCn1cc2c2ccccc21,IC50,136.0,nM,CHEMBL684979,CHEMBL262,6.866461091629782
CHEMBL50226,Nc1nccc(-c2cc3ccccc3[nH]2)n1,IC50,420000.0,nM,CHEMBL680577,CHEMBL262,3.3767507096020997
CHEMBL296682,Nc1nccc(-c2c[nH]c3c(Br)ccc(O)c23)n1,IC50,2500.0,nM,CHEMBL680577,CHEMBL262,5.6020599913279625
CHEMBL44545,Nc1nccc(-c2c[nH]c3cc(Br)cc(O)c23)n1,IC50,500.0,nM,CHEMBL680577,CHEMBL262,6.301029995663981
CHEMBL46440,Nc1nccc(-c2c[nH]c3cc(Br)ccc23)n1,IC50,2500.0,nM,CHEMBL680577,CHEMBL262,5.6020599913279625
CHEMBL48081,Nc1nccc(-c2cc3cc(Br)ccc3[nH]2)n1,IC50,1000000.0,nM,CHEMBL680577,CHEMBL262,3.0
CHEMBL48082,Nc1nccc(-c2c[nH]c3ccccc23)n1,IC50,350000.0,nM,CHEMBL680577,CHEMBL262,3.4559319556497243
CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,IC50,130000.0,nM,CHEMBL680577,CHEMBL262,3.886056647693163
CHEMBL50498,Nc1nccc(-c2c[nH]c3cccc(O)c23)n1,IC50,1300.0,nM,CHEMBL680577,CHEMBL262,5.886056647693163
CHEMBL296271,Nc1nccc(-c2c[nH]c3cc(Br)c(Br)cc23)n1,IC50,2000.0,nM,CHEMBL680577,CHEMBL262,5.698970004336019
CHEMBL44541,Nc1nccc(-c2c[nH]c3ccc(Br)cc23)n1,IC50,2000.0,nM,CHEMBL680577,CHEMBL262,5.698970004336019
CHEMBL281957,CCN(CC)C/C=C/c1nc(O)c2c(ccc3nc(Nc4c(Cl)cccc4Cl)n(C)c32)c1C,IC50,1000.0,nM,CHEMBL685267,CHEMBL262,6.0
